transaction_id,account_number,transaction_type,transaction_amount,account_holder_country,purchase_country,credit_card_type,card_balance,card_limit,account_holder_income
9611,505377,cash_withdrawal,27.06,Canada,Canada,mastercard,1353.47,2509.17,79440.48
9612,227101,purchase,53.55,USA,USA,amex,1153.1,5491.93,40038.53
9613,456843,online_payment,59.58,USA,USA,mastercard,883.07,2653.45,16563.58
9614,816284,online_payment,28.34,Mexico,Mexico,amex,260.45,3685.99,27406.14
9615,594527,purchase,65.92,Mexico,Mexico,amex,1306.47,5748.37,37252.99
9616,461417,online_payment,2764.33,USA,Mexico,mastercard,5254.58,8479.5,39993.93
9617,829668,online_payment,86.97,Canada,Canada,amex,966.28,5459.1,72602.39
9618,856488,purchase,38.67,Canada,Canada,amex,962.81,3325.07,67036.87
9619,688033,online_payment,35.28,USA,USA,amex,1114.71,3443.3,78211.18
9620,232283,online_payment,2007.15,Canada,Mexico,visa,5539.37,9562.36,50434.36
9621,493445,online_payment,44.23,Mexico,Mexico,mastercard,1012.38,4717.88,51095.08
9622,481116,purchase,55.11,USA,USA,amex,1066.31,5637.46,49256.07
9623,541758,cash_withdrawal,2009.35,USA,USA,mastercard,2443.24,7136.41,52816.58
9624,201489,online_payment,4.42,Mexico,Mexico,mastercard,947.47,5327.54,25460.25
9625,656107,cash_withdrawal,45.7,Canada,Canada,mastercard,1122.2,2256.94,60636.29
9626,147779,online_payment,70.06,USA,USA,mastercard,955.21,1600.04,37477.64
9627,837781,purchase,6.43,Mexico,Mexico,amex,1583.46,5968.38,55706.66
9628,454388,online_payment,34.35,Mexico,Mexico,visa,1275.33,1878.86,56637.64
9629,689872,purchase,41.95,USA,USA,mastercard,1023.64,3715.26,56054.07
9630,513166,purchase,57.79,Mexico,Mexico,mastercard,726.21,2541.75,60528.18
9631,770533,purchase,2.56,USA,USA,visa,1179.34,6012.74,76180.01
9632,348815,purchase,2123.89,USA,UK,visa,4994.07,8760.14,45055.87
9633,944464,online_payment,79.56,Mexico,Mexico,amex,757.1,3877.48,30265.76
9634,477218,online_payment,56.12,Mexico,Mexico,amex,1538.79,4965.93,43716.17
9635,461417,cash_withdrawal,58.15,Canada,Canada,amex,1202.91,3317.75,51269.49
9636,914468,cash_withdrawal,60.1,Mexico,Mexico,amex,1025.0,4087.99,40803.02
9637,354957,cash_withdrawal,50.76,Canada,Canada,amex,527.77,4871.95,41514.36
9638,695644,online_payment,82.84,Mexico,Mexico,amex,599.5,2242.2,44881.83
9639,245364,online_payment,16.4,USA,USA,visa,840.57,2498.32,61032.7
9640,627340,online_payment,69.35,Mexico,Mexico,visa,865.06,3793.14,38439.89
9641,406521,online_payment,53.38,Canada,Canada,amex,1369.58,3202.79,66565.43
9642,298910,cash_withdrawal,36.53,USA,USA,mastercard,1049.89,5769.29,45429.63
9643,429963,cash_withdrawal,48.47,Canada,Canada,amex,830.62,2594.41,63218.56
9644,246692,online_payment,362.85,USA,USA,mastercard,5259.64,8078.65,29572.45
9645,130461,cash_withdrawal,19.49,Canada,Canada,mastercard,835.57,2320.08,45367.29
9646,907182,online_payment,93.22,Canada,Canada,mastercard,1044.52,2665.5,61877.55
9647,109472,cash_withdrawal,46.54,Mexico,Mexico,mastercard,1384.17,2006.0,40169.78
9648,955695,cash_withdrawal,1169.42,Canada,China,mastercard,6526.62,9374.08,37369.44
9649,212036,online_payment,48.35,USA,USA,amex,1132.0,2219.94,48609.23
9650,288674,online_payment,48.17,Canada,Canada,mastercard,1044.08,3440.59,49015.91
9651,387667,online_payment,74.76,USA,USA,mastercard,1428.43,3650.78,35265.32
9652,786126,purchase,81.66,Mexico,Mexico,visa,1253.14,2540.79,67308.53
9653,989694,cash_withdrawal,63.12,Mexico,Mexico,amex,654.16,4334.88,68867.77
9654,690348,cash_withdrawal,78.98,USA,USA,mastercard,1134.02,4874.23,26564.81
9655,371223,online_payment,12.35,Canada,Canada,amex,1057.52,3645.02,26469.12
9656,763759,purchase,69.31,USA,USA,mastercard,1359.6,4188.7,72797.84
9657,422870,cash_withdrawal,57.77,Mexico,Mexico,visa,1204.6,3374.02,37804.91
9658,455050,purchase,1310.43,Canada,China,amex,5998.56,7779.59,35787.54
9659,378676,online_payment,21.72,Mexico,Mexico,visa,977.82,2758.85,34366.09
9660,575573,purchase,33.99,Mexico,Mexico,visa,672.89,5490.64,76602.13
9661,143162,purchase,56.45,Canada,Canada,amex,1019.43,2261.79,10439.63
9662,373497,purchase,80.52,Mexico,Mexico,mastercard,1418.21,6145.28,39920.51
9663,212313,online_payment,45.11,USA,USA,mastercard,1014.22,2400.32,39974.54
9664,128477,purchase,22.09,USA,USA,visa,1215.24,2473.21,41495.45
9665,779930,cash_withdrawal,34.66,Canada,Canada,amex,1257.21,3998.08,31990.19
9666,186373,online_payment,4.43,USA,USA,mastercard,1442.8,4191.1,36999.42
9667,793464,purchase,67.86,Canada,Canada,amex,952.65,2508.31,23137.24
9668,818730,online_payment,56.32,USA,USA,visa,1033.91,2879.64,87324.45
9669,628839,cash_withdrawal,92.15,Mexico,Mexico,mastercard,1029.98,3193.6,38722.96
9670,168359,online_payment,1656.9,Mexico,Mexico,amex,4767.16,5272.2,38195.81
9671,548096,cash_withdrawal,46.51,Canada,Canada,mastercard,1425.31,4799.76,49389.96
9672,243988,purchase,69.82,Mexico,Mexico,visa,1092.79,3975.41,58985.79
9673,226150,cash_withdrawal,35.25,Mexico,Mexico,amex,823.38,2024.99,71400.16
9674,573919,purchase,111.8,Canada,Canada,visa,531.24,4095.31,52457.74
9675,796805,cash_withdrawal,14.39,USA,USA,visa,1576.78,3022.38,58420.18
9676,409780,purchase,30.92,Canada,Canada,visa,629.97,1530.69,49638.29
9677,567143,purchase,54.68,Canada,Canada,mastercard,1143.06,3120.69,71337.68
9678,916117,cash_withdrawal,2444.31,USA,India,amex,6850.02,10695.38,10000.0
9679,937566,purchase,11.7,USA,USA,visa,779.44,5716.31,50012.19
9680,451060,purchase,40.26,Canada,Canada,amex,985.12,2597.07,67992.46
9681,207967,online_payment,80.55,USA,USA,amex,474.09,3019.03,75821.8
9682,194455,cash_withdrawal,95.57,USA,USA,mastercard,859.79,1444.07,25368.73
9683,883123,online_payment,37.15,Mexico,Mexico,amex,1288.59,4779.83,30428.89
9684,561063,online_payment,37.64,USA,USA,amex,882.54,5868.78,28725.04
9685,275405,online_payment,37.64,USA,USA,mastercard,800.68,2641.2,72768.01
9686,339646,cash_withdrawal,32.6,Mexico,Mexico,visa,929.67,3382.63,30175.12
9687,289937,online_payment,49.1,Canada,Canada,visa,872.52,3478.45,49688.57
9688,572312,purchase,50.92,USA,USA,amex,902.74,3495.54,48630.19
9689,936188,cash_withdrawal,81.16,Canada,Canada,amex,1253.45,3200.39,39896.51
9690,485007,cash_withdrawal,107.28,Canada,Canada,amex,799.61,3418.8,57641.08
9691,161192,purchase,1688.35,Mexico,Canada,mastercard,2752.82,6163.83,49828.25
9692,291758,cash_withdrawal,1621.35,Canada,Canada,mastercard,3482.01,4100.28,50235.76
9693,935165,purchase,73.53,Canada,Canada,visa,515.62,3947.0,52543.14
9694,335161,cash_withdrawal,53.05,Mexico,Mexico,amex,1271.16,3483.91,50997.84
9695,912425,online_payment,1461.3,Canada,USA,mastercard,1820.7,5366.68,51167.4
9696,785852,online_payment,146.5,USA,USA,amex,1023.44,5813.13,57921.95
9697,776341,purchase,54.87,USA,USA,visa,935.83,5830.76,36061.41
9698,386287,cash_withdrawal,49.04,Mexico,Mexico,visa,846.31,4800.09,69914.99
9699,815637,purchase,72.78,USA,USA,mastercard,548.77,2054.62,50047.4
9700,207044,online_payment,81.97,Mexico,Mexico,visa,1076.6,3515.43,58794.18
9701,605173,purchase,51.66,USA,USA,amex,1160.88,5339.78,49812.0
9702,281062,online_payment,33.89,USA,USA,visa,908.71,1793.89,51775.52
9703,752694,online_payment,18.8,USA,USA,amex,825.45,2890.15,42451.45
9704,556104,cash_withdrawal,2016.92,Mexico,Australia,mastercard,6251.27,8189.76,24461.41
9705,169351,online_payment,94.29,Mexico,Mexico,visa,1048.62,3223.13,38570.07
9706,590588,purchase,39.72,Mexico,Mexico,mastercard,1004.21,3059.58,23911.0
9707,805359,cash_withdrawal,51.3,Mexico,Mexico,visa,1121.66,3937.97,56943.31
9708,334085,cash_withdrawal,51.0,USA,USA,mastercard,649.05,4254.66,50294.06
9709,858171,purchase,28.4,Canada,Canada,amex,1143.14,6027.64,55949.18
9710,598095,cash_withdrawal,65.35,USA,USA,visa,445.12,1651.76,43014.89
9711,170309,purchase,57.39,Mexico,Mexico,mastercard,1057.01,2311.64,30139.36
9712,786093,purchase,27.03,USA,USA,mastercard,1235.14,3528.3,52088.39
9713,219156,purchase,1578.04,Canada,Canada,amex,3766.05,7431.18,31410.73
9714,438144,online_payment,68.07,Canada,Canada,visa,767.67,1610.25,76430.63
9715,541848,purchase,54.47,USA,USA,amex,1012.59,2513.3,43471.47
9716,121576,cash_withdrawal,76.42,Canada,Canada,amex,1250.04,1781.85,38973.33
9717,627608,cash_withdrawal,25.24,Canada,Canada,visa,1391.37,5579.4,55556.75
9718,766110,online_payment,34.01,Mexico,Mexico,visa,930.18,5881.24,48643.48
9719,727290,online_payment,94.34,Canada,Canada,mastercard,1393.95,3705.75,51907.99
9720,284535,online_payment,33.72,USA,USA,amex,900.67,2450.16,26193.55
9721,126572,purchase,80.12,Canada,Canada,amex,723.13,3504.58,69363.76
9722,380092,purchase,107.15,Canada,Canada,amex,536.91,1756.49,14827.8
9723,620114,cash_withdrawal,39.81,USA,USA,amex,951.25,4343.37,20299.58
9724,740816,online_payment,1953.84,Canada,Brazil,amex,5647.82,7513.68,25693.83
9725,794186,online_payment,51.01,Mexico,Mexico,visa,1214.64,5610.54,40402.26
9726,189051,online_payment,52.47,USA,USA,mastercard,1255.47,1947.64,60511.27
9727,914299,purchase,2572.84,Mexico,Canada,amex,7138.35,9175.59,13643.84
9728,291303,online_payment,30.67,Mexico,Mexico,amex,967.83,2812.86,67122.55
9729,846716,purchase,65.14,Mexico,Mexico,mastercard,686.12,4036.77,59736.16
9730,881700,online_payment,17.93,Mexico,Mexico,mastercard,708.84,2943.55,56083.63
9731,303305,purchase,116.18,Mexico,Mexico,amex,1072.22,2937.47,60607.62
9732,406822,purchase,29.15,Mexico,Mexico,amex,1268.75,5757.13,42233.92
9733,993993,purchase,50.52,Canada,Canada,visa,357.32,4469.38,14763.59
9734,899395,cash_withdrawal,32.24,Mexico,Mexico,mastercard,962.94,1637.69,60266.98
9735,557576,online_payment,30.03,Canada,Canada,amex,1108.66,3533.71,66473.22
9736,673722,cash_withdrawal,58.43,Mexico,Mexico,amex,1374.53,5279.89,36617.77
9737,166617,cash_withdrawal,15.82,USA,USA,amex,1318.59,6253.81,33523.88
9738,741857,purchase,37.13,Canada,Canada,visa,1418.14,5472.08,41555.72
9739,831672,cash_withdrawal,48.54,USA,USA,mastercard,290.2,4674.99,44615.84
9740,983784,cash_withdrawal,21.17,Mexico,Mexico,amex,773.42,2900.33,59388.46
9741,966164,online_payment,63.39,Canada,Canada,amex,1157.55,4018.98,70776.89
9742,610874,purchase,52.85,Mexico,Mexico,mastercard,974.36,5352.82,59722.74
9743,469792,online_payment,51.56,Canada,Canada,mastercard,1134.21,5824.75,60410.09
9744,181494,purchase,61.56,USA,USA,amex,1044.1,2577.38,50984.52
9745,844265,online_payment,41.18,USA,USA,mastercard,1365.51,2268.43,56736.43
9746,701513,purchase,47.89,Mexico,Mexico,amex,1729.86,2943.05,54535.04
9747,182867,purchase,18.96,Canada,Canada,mastercard,834.83,1503.45,45974.31
9748,268600,cash_withdrawal,569.4,USA,India,mastercard,5487.24,9959.29,32966.09
9749,879957,cash_withdrawal,2009.51,USA,Brazil,amex,7840.78,11733.39,25981.99
9750,965404,online_payment,1215.27,Mexico,India,visa,4672.51,6502.33,46930.15
9751,558818,cash_withdrawal,2422.14,USA,Canada,mastercard,3434.03,7215.05,25187.71
9752,982693,purchase,31.06,Mexico,Mexico,mastercard,942.09,3764.67,43414.01
9753,715036,purchase,80.29,Canada,Canada,amex,1148.48,2781.01,48191.96
9754,354265,purchase,59.48,Mexico,Mexico,amex,973.28,5967.75,56201.86
9755,619493,purchase,55.0,Mexico,Mexico,amex,460.28,4813.46,67407.13
9756,264404,cash_withdrawal,73.73,Canada,Canada,amex,1150.26,2411.98,35102.35
9757,753817,online_payment,57.12,USA,USA,visa,1488.32,5988.87,64152.64
9758,584353,online_payment,37.78,USA,USA,visa,569.19,1422.7,40768.28
9759,364395,purchase,67.23,USA,USA,amex,1101.53,3981.87,73300.65
9760,985540,cash_withdrawal,30.17,Mexico,Mexico,visa,933.98,3405.68,45409.85
9761,782387,cash_withdrawal,72.83,USA,USA,mastercard,728.68,5613.12,45006.27
9762,197382,online_payment,1330.62,USA,Australia,amex,6593.91,9136.26,16314.2
9763,579767,purchase,59.54,USA,USA,amex,1206.45,4395.75,78930.86
9764,109583,cash_withdrawal,1008.16,Canada,Brazil,mastercard,2599.32,5999.88,38694.91
9765,674675,purchase,33.6,Mexico,Mexico,amex,714.76,1762.02,52885.98
9766,385248,cash_withdrawal,60.37,Canada,Canada,mastercard,863.58,4118.45,43756.13
9767,636512,online_payment,57.62,Canada,Canada,mastercard,697.64,3743.03,52637.97
9768,947056,cash_withdrawal,33.11,Mexico,Mexico,visa,1379.5,2738.2,46911.39
9769,549274,online_payment,23.0,USA,USA,amex,762.11,5024.64,82186.01
9770,990752,purchase,44.22,USA,USA,mastercard,1079.07,3148.23,61445.93
9771,327444,cash_withdrawal,26.39,Mexico,Mexico,mastercard,540.44,4717.48,42197.4
9772,440716,purchase,1.0,USA,Mexico,visa,3762.1,7030.94,39404.83
9773,971901,purchase,43.57,Mexico,Mexico,mastercard,797.47,3400.3,50570.59
9774,964360,online_payment,13.98,Mexico,Mexico,amex,1206.57,4636.62,46003.0
9775,566690,purchase,28.61,Mexico,Mexico,mastercard,571.89,5142.31,48964.08
9776,366285,cash_withdrawal,75.04,Mexico,Mexico,amex,670.63,2543.71,63797.81
9777,778710,cash_withdrawal,51.93,USA,USA,amex,1677.88,5640.08,53024.72
9778,568298,purchase,45.36,USA,USA,visa,1102.58,5253.54,32988.9
9779,957303,cash_withdrawal,56.63,Canada,Canada,visa,962.95,2703.6,46929.46
9780,236149,cash_withdrawal,45.21,Canada,Canada,amex,1342.11,3785.59,61157.95
9781,670303,purchase,32.31,Mexico,Mexico,amex,707.49,2849.35,77705.48
9782,271929,online_payment,39.81,USA,USA,amex,1513.95,3723.34,46152.61
9783,856556,cash_withdrawal,63.78,USA,USA,amex,1059.99,5321.53,46121.41
9784,290912,cash_withdrawal,39.4,USA,USA,amex,1107.34,4305.71,77444.51
9785,946334,cash_withdrawal,26.8,USA,USA,mastercard,1077.36,3593.09,57314.83
9786,105577,cash_withdrawal,36.83,USA,USA,visa,755.29,1872.95,45220.32
9787,906434,purchase,80.41,USA,USA,visa,1603.29,4552.99,72821.86
9788,150711,cash_withdrawal,19.28,Canada,Canada,amex,1124.57,4194.71,59526.47
9789,663739,purchase,49.78,Canada,Canada,visa,874.3,2104.55,58658.72
9790,593027,online_payment,44.6,Mexico,Mexico,amex,1251.27,2590.52,41252.87
9791,804463,online_payment,16.99,Canada,Canada,mastercard,517.21,2566.81,59731.92
9792,521863,purchase,74.11,USA,USA,visa,847.14,1644.29,16610.82
9793,659119,online_payment,758.84,Canada,Canada,amex,3451.35,7526.9,23080.91
9794,349402,purchase,61.09,USA,USA,amex,1614.18,2642.16,18940.28
9795,855664,online_payment,38.9,Mexico,Mexico,amex,1001.8,4093.31,45849.84
9796,982930,cash_withdrawal,50.01,USA,USA,visa,956.02,1832.36,29890.89
9797,344942,online_payment,43.86,USA,USA,mastercard,540.87,1115.05,63704.4
9798,195119,online_payment,68.55,USA,USA,visa,984.03,4399.74,34388.01
9799,953262,purchase,32.49,USA,USA,visa,1066.13,5950.51,11089.77
9800,442776,cash_withdrawal,22.36,USA,USA,visa,836.39,1676.76,25186.74
9801,923265,purchase,62.14,USA,USA,mastercard,1351.49,4418.22,57435.73
9802,867754,cash_withdrawal,1.0,Mexico,Mexico,amex,1244.37,6055.12,38191.06
9803,848224,purchase,73.02,USA,USA,visa,1080.2,3610.03,42056.26
9804,910830,cash_withdrawal,37.11,Mexico,Mexico,amex,977.52,4691.56,54439.45
9805,685842,purchase,27.02,USA,USA,visa,1039.22,1796.5,50159.84
9806,150755,online_payment,3557.38,USA,Mexico,mastercard,5290.36,8961.0,38636.58
9807,253412,online_payment,1.0,Mexico,Mexico,mastercard,1191.37,4039.78,46246.7
9808,951426,cash_withdrawal,25.37,Canada,Canada,amex,760.97,3731.08,61843.77
9809,688172,online_payment,21.87,USA,USA,amex,826.48,4014.5,63219.67
9810,970793,cash_withdrawal,2334.19,USA,USA,mastercard,5123.43,6926.34,39337.98
9811,641770,online_payment,49.88,Canada,Canada,amex,1146.63,5238.45,64385.88
9812,154225,cash_withdrawal,55.09,Mexico,Mexico,amex,882.98,2632.39,36547.5
9813,289921,cash_withdrawal,49.02,Canada,Canada,visa,806.56,5682.25,81283.1
9814,699142,cash_withdrawal,58.08,USA,USA,mastercard,779.28,4953.07,42171.26
9815,665544,purchase,30.6,USA,USA,mastercard,668.25,2136.9,51530.66
9816,340617,cash_withdrawal,18.97,USA,USA,amex,702.87,1233.87,49365.82
9817,208721,online_payment,38.72,Mexico,Mexico,amex,1035.09,2046.13,54949.34
9818,705398,cash_withdrawal,64.12,Mexico,Mexico,mastercard,1324.34,4181.18,43213.85
9819,213606,cash_withdrawal,2917.76,Canada,Australia,amex,6459.54,8299.02,15188.92
9820,638938,cash_withdrawal,2011.96,USA,Germany,mastercard,421.47,3645.84,40468.89
9821,277190,purchase,54.53,Canada,Canada,visa,1042.53,4943.97,55322.33
9822,128930,online_payment,70.45,USA,USA,visa,552.1,4316.05,80733.51
9823,841067,cash_withdrawal,39.15,USA,USA,mastercard,1254.13,5694.29,63770.32
9824,360102,online_payment,1106.78,Canada,Canada,visa,2345.7,4746.17,10000.0
9825,462544,online_payment,33.54,Canada,Canada,mastercard,812.49,4641.25,64224.81
9826,373945,purchase,37.86,USA,USA,amex,752.53,1562.47,65731.14
9827,675648,purchase,98.83,USA,USA,amex,1260.29,1926.32,57237.74
9828,974340,cash_withdrawal,95.59,Mexico,Mexico,amex,1048.82,5274.73,73058.93
9829,247631,online_payment,40.38,Canada,Canada,visa,1125.85,5651.57,26568.99
9830,394478,cash_withdrawal,45.51,Mexico,Mexico,mastercard,1108.61,5998.78,38322.25
9831,336545,online_payment,43.11,Canada,Canada,visa,747.05,1256.59,44293.09
9832,113288,online_payment,44.95,Mexico,Mexico,mastercard,1053.05,4853.05,64276.27
9833,777758,cash_withdrawal,19.71,Mexico,Mexico,amex,1276.19,5145.53,56291.63
9834,307302,online_payment,1499.09,USA,Australia,amex,2587.19,3269.25,25482.93
9835,898623,cash_withdrawal,75.98,USA,USA,mastercard,835.4,2397.48,30725.53
9836,380195,cash_withdrawal,50.15,Canada,Canada,amex,952.66,2227.73,76248.4
9837,161715,online_payment,2294.74,Canada,Brazil,visa,6055.1,8594.92,30867.36
9838,110737,online_payment,30.7,Mexico,Mexico,mastercard,983.09,5399.57,50655.17
9839,689428,purchase,67.31,USA,USA,amex,342.47,3609.17,87723.51
9840,780611,cash_withdrawal,19.65,Mexico,Mexico,visa,895.77,3621.38,35280.75
9841,282047,online_payment,71.41,USA,USA,mastercard,1157.94,4604.1,40587.13
9842,367291,online_payment,93.64,Canada,Canada,visa,1227.04,3202.7,59881.48
9843,674796,purchase,58.6,Canada,Canada,amex,898.11,3917.39,53495.54
9844,414368,online_payment,48.53,USA,USA,mastercard,910.6,4490.99,31159.8
9845,381787,online_payment,15.39,USA,USA,visa,421.13,4290.53,33661.66
9846,401111,cash_withdrawal,1.0,Canada,Canada,visa,885.24,5403.61,57655.9
9847,203535,purchase,36.99,USA,USA,visa,953.73,2770.81,52642.5
9848,927165,purchase,42.44,Canada,Canada,amex,661.62,2694.61,49907.76
9849,396952,online_payment,1661.06,Mexico,Mexico,mastercard,4031.67,5129.15,54049.02
9850,612438,online_payment,56.03,Mexico,Mexico,mastercard,874.86,5459.94,47978.56
9851,822648,purchase,41.52,USA,USA,amex,1141.23,4160.66,41772.83
9852,683247,online_payment,68.73,USA,USA,mastercard,1250.66,2926.43,51477.97
9853,495065,purchase,49.14,Mexico,Mexico,mastercard,1188.69,3658.63,28539.08
9854,430322,cash_withdrawal,72.68,Canada,Canada,visa,999.21,5678.05,32478.52
9855,822496,cash_withdrawal,33.73,Canada,Canada,amex,836.61,4236.21,47598.22
9856,291812,online_payment,19.69,Mexico,Mexico,mastercard,522.36,4659.7,54102.64
9857,212255,cash_withdrawal,28.97,Canada,Canada,amex,679.94,5271.0,59191.95
9858,710610,cash_withdrawal,77.78,Mexico,Mexico,visa,1015.28,1837.1,61872.59
9859,930997,purchase,70.55,Canada,Canada,amex,1106.44,3308.77,23853.48
9860,608522,cash_withdrawal,37.15,USA,USA,mastercard,723.34,1243.24,48170.41
9861,101132,online_payment,71.47,USA,USA,mastercard,633.79,4336.37,56636.12
9862,793619,purchase,57.7,Mexico,Mexico,visa,982.28,2365.72,32359.25
9863,851972,cash_withdrawal,30.88,Canada,Canada,visa,932.86,4045.21,60583.45
9864,950100,purchase,55.89,Mexico,Mexico,visa,381.46,3227.88,58392.95
9865,359427,cash_withdrawal,45.12,Mexico,Mexico,visa,1255.08,2666.69,30196.07
9866,531779,cash_withdrawal,2202.74,Canada,Germany,amex,2842.23,3729.03,11080.74
9867,585443,purchase,67.65,Mexico,Mexico,visa,1302.85,5903.89,57059.3
9868,733123,cash_withdrawal,8.21,Mexico,Mexico,visa,939.73,5013.56,63517.89
9869,242003,purchase,37.79,USA,USA,mastercard,1216.05,5526.18,57452.69
9870,882516,online_payment,649.52,Canada,USA,mastercard,4708.76,7803.69,45826.81
9871,697457,online_payment,26.31,Mexico,Mexico,mastercard,1148.47,5726.73,73705.73
9872,360529,cash_withdrawal,40.24,USA,USA,mastercard,1320.49,4930.89,37815.24
9873,543855,online_payment,30.67,USA,USA,amex,1421.31,4918.38,22974.3
9874,353608,purchase,52.18,Canada,Canada,amex,1024.6,2848.0,29839.48
9875,858673,online_payment,76.65,Mexico,Mexico,visa,937.46,2330.74,47366.22
9876,814261,purchase,52.28,USA,USA,amex,371.97,4939.8,66429.01
9877,724705,online_payment,56.8,USA,USA,mastercard,821.89,3104.95,62485.41
9878,625332,cash_withdrawal,1109.23,USA,Canada,amex,3221.36,5767.11,27327.36
9879,277763,purchase,72.05,USA,USA,visa,968.05,4087.3,66325.27
9880,331807,purchase,76.14,Mexico,Mexico,amex,747.28,4943.58,42623.3
9881,124363,purchase,1.0,Mexico,Canada,visa,5289.01,9120.66,17354.45
9882,408838,cash_withdrawal,67.7,USA,USA,amex,1005.28,5145.75,49012.95
9883,494798,online_payment,52.9,Mexico,Mexico,visa,835.45,1680.96,54128.28
9884,907733,cash_withdrawal,77.62,USA,USA,mastercard,902.83,3568.03,48512.38
